Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.001521414647830763,0.017014180883183173,0.14230728147652183,1.169059478248652,11.291160559472612,6.544302494953395,8.768908610776677,8.886989447570361,9.561510640713639,9.237675682251531,9.39652111091186,9.414823558304734,9.421649178017942,9.472877028905849,9.618335409567987,9.478342679147774,9.484934887202753,9.488003105121647,9.503006179430312,9.51402737687136,9.517866390454154,9.544079218257313,9.512849463601725,9.582531597651114,9.571220506823096,9.571425934237451,9.57159157192281,9.574885066385889,9.580321185428973,9.586013475407114,9.616719832744458,9.643843876984535,9.559711349993195,9.65365817452687,9.643538187117139,9.64028054485509,9.637625857036339,9.63334453518895,9.613001970974034,9.726107547790576
0.0037488942447758524,0.0377008010718481,0.31082060951831636,2.517028432780211,16.25310556307695,6.851984125146826,10.731677604399344,10.829171151021907,11.213347683134245,10.514184068701596,10.721488758282314,10.722806711716965,10.72005083765559,10.71846604783823,10.68710836561325,10.680057880048574,10.679109456938836,10.713677259969549,10.710894504627603,10.710524602818346,10.710235097552426,10.707646712294382,10.672577381304905,10.698689647834335,10.667702234718476,10.664877635864732,10.643259680530834,10.619890763089336,10.610526607684688,10.616819112834369,10.5988899216879,10.597804954443623,10.58738099644835,10.644425178860866,10.62864958133874,10.622995527794291,10.61806084450689,10.60944891562339,10.557680224706797,10.649361562743021
0.004194390671866605,0.04183513285819751,0.3442823380505511,2.7705635525993806,16.506639466482874,4.276853171473203,9.45015975112135,9.55028338548746,9.92973573159168,9.213358455370706,9.484802042920249,9.497627998964274,9.50011014292372,9.515716719956432,9.340983092731967,9.364431562220291,9.363864438276117,9.364287078769124,9.364362293175429,9.364436391027072,9.364466754786141,9.36469293452314,9.365625832881397,9.37426773605362,9.359890013488265,9.362075733493409,9.363199900609365,9.371376301100904,9.373422826558961,9.379350955444263,9.366381154450284,9.374021966977741,9.374664046972567,9.379113013364421,9.377014242587288,9.377178856900517,9.377164801133908,9.377169770987813,9.377174455350675,9.377211358406381
0.004194390671866605,0.041833651891546315,0.3441703348905066,2.763062066428568,16.499138021157343,3.5283769153723608,9.61386743408982,9.739175633187932,10.348237327434447,9.793884004009989,10.071160630094305,10.089731114110403,10.095511365335925,10.13650447917237,10.167501812750343,10.50949988094505,10.15252534278439,10.253470383985023,10.260220068342985,10.271799787294526,10.275558466552981,10.300681703437752,10.24577745323439,10.378400032769871,10.350825189824972,10.350346742999166,10.348196431258797,10.414411419788735,10.40923013544429,10.409624507785905,10.4091110938153,10.409141722788242,10.409144388446574,10.409155251530294,10.409165721656473,10.409242627425884,10.409130515655905,10.409132931015149,10.409134009934526,10.409141420112604
0.004194390671866605,0.04183348733959199,0.34415791240780746,2.7622427055812238,16.49831866477034,3.500229039760285,9.943996428823047,10.020113718248645,10.344753137229302,9.90680389388521,10.092739757017341,10.090333284598296,10.09013326585964,10.088349478410299,10.06404366175132,10.059839536150893,10.036542357806493,10.048379298615744,10.021405717426315,10.020346382887286,10.019718249012328,10.014566390217764,9.964733500054713,9.99444510268936,9.954897230845953,9.950766745030597,9.920717703394054,9.893903774861768,9.809673742251334,9.98418816656274,9.807528076095773,9.819223053551143,9.820356737921127,9.82476504089892,9.83253866382465,9.882143020932224,9.849747816890561,9.852261052078253,9.853203628243962,9.854287963380767
0.004194390671866605,0.04183348733959199,0.34415791876089186,2.762246672078761,16.49832263124599,3.5015772382057175,9.998630700144577,10.017939857920025,10.034099464370811,9.805436492865757,9.921546084076574,9.916901928657799,9.916706501203715,9.915116547967532,9.901106018712229,9.899333764336827,9.89339854159263,9.906414713272405,9.898713004091858,9.898798004580765,9.898788573735981,9.89878513013245,9.89875801743677,9.898979634832566,9.898938052915726,9.898941707653622,9.898944034268062,9.898969173900069,9.898998920065328,9.899066917006591,9.898913897332596,9.898985633711806,9.89899353228897,9.899024777201689,9.899085332118121,9.899512095861029,9.89964167496793,9.90028414021976,9.905062076810475,9.913793068837144
0.004194390671866605,0.04183348733959199,0.3441579192495907,2.762246976196668,16.498322935362214,3.501677750648579,10.000115877383612,10.00201466466621,9.975992224564205,9.973562383700946,10.039350302149911,10.038629359030773,10.038569665070591,10.038107235874005,10.035381147609943,10.038040387981685,10.038122489966259,10.039156577190782,10.043716365258224,10.053951774835735,10.050840427750597,10.050261812655247,10.048520626963027,10.08478060101324,10.077057546243605,10.077501384581,10.077769357825927,10.080796787318572,10.085226255331808,10.090155021790842,10.080649273628985,10.086773402629039,10.08741037624128,10.089848995860397,10.095557062101523,10.125031115588337,10.108521854617754,10.111035112965705,10.111985161935701,10.114267689517524
0.004194390671866605,0.04183348733959199,0.3441579192495907,2.7622469759931425,16.498322935158694,3.5016771027361173,10.000006091401746,10.000033261829351,9.993488211207072,9.99427846907777,9.995579916343658,9.99309618375475,9.992973703144203,9.99200623166803,9.985096510399947,9.984315938560675,9.983889931753021,9.981603233631931,9.965164681491496,10.015588359731906,10.006221575660335,10.00300558916236,9.980833773353005,9.981873688781475,9.967399078357944,9.966250040337767,9.957629453188433,9.948151538550977,9.957969022919206,9.955905464471016,9.954736117916436,9.953295461497824,9.951909636786022,9.940236305482697,9.94522625421954,9.931780929433913,9.929713609063379,9.928995141536861,9.91925524960611,9.922775700255702
0.004194390671866605,0.04183348733959199,0.3441579192495907,2.7622469759811707,16.49832293514672,3.501677064820358,9.999999947646883,9.999995575164608,9.999962443571121,10.000355260951569,10.00053877859791,9.998993084414543,9.99890415106181,9.99814359873654,9.993431237283607,9.992918487034745,9.99270652660405,9.991366414973319,9.996378280307523,9.998349533981886,9.992374334375413,9.990683778136766,9.980169113928389,9.997509494412508,9.988892559498998,9.989023799721055,9.989116019350336,9.990536001140986,9.99276033131355,9.99316369674432,9.997238577006769,9.98730993149011,9.994887017808923,9.995725031224868,9.998515871429703,10.008793185443029,10.000961494844695,10.003370496788333,10.004289895909277,10.007091593245574
0.004194390671866605,0.04183348733959199,0.3441579192495907,2.7622469759811707,16.49832293514672,3.5016770648517834,9.999999997639618,9.999999814269717,9.999999588396095,10.000051613990413,10.000067124078797,9.999421149387121,9.99939390822728,9.998822832464073,9.998141250412987,9.998306082727739,9.998312880121961,9.998376427164969,9.999299679022277,9.999374531612656,9.997649754745035,9.997466391159554,9.997304465698882,10.013116211410656,10.006692951973896,10.006691429252871,10.00676761340491,10.007078773117742,10.00753241098624,10.007355938147798,10.007399080078974,10.00716807025799,10.007234791809001,10.007242400112878,10.007256790782018,10.007330457213504,10.007224042088287,10.007234325077942,10.007237789353077,10.007244613130146
